nextToLastStatusId,statusId,userId,status
9948,15440,4456,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9949,15441,4457,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9950,15442,4458,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9951,15443,4459,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9952,15444,4460,"If cats could talk, they would probably always be correcting your grammar."
9953,15445,4461,"My weakness is that I care too much. Also, spalling"
9954,15446,4462,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9955,15447,4463,"We all have to make sacrifices. I think we should start with you."
9956,15448,4464,"I really like this site. Nice features #saidnooneever"
9957,15449,4465,"If cats could talk, they would probably always be correcting your grammar."
9958,15450,4466,"My weakness is that I care too much. Also, spalling"
9959,15451,4467,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9960,15452,4468,"Your choices today are: live your life now or live with regret later."
9961,15453,4469,"Your choices today are: live your life now or live with regret later."
9962,15454,4470,"We all have to make sacrifices. I think we should start with you."
9963,15455,4471,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9964,15456,4472,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9965,15457,4473,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9966,15458,4474,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9967,15459,4475,"We all have to make sacrifices. I think we should start with you."
9968,15460,4476,"My weakness is that I care too much. Also, spalling"
9969,15461,4477,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9970,15462,4478,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9971,15463,4479,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9972,15464,4480,"My weakness is that I care too much. Also, spalling"
9973,15465,4481,"At any given time my wallet is worth more than its contents."
9974,15466,4482,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9975,15467,4483,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9976,15468,4484,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9977,15469,4485,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9978,15470,4486,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9979,15471,4487,"At any given time my wallet is worth more than its contents."
9980,15472,4488,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9981,15473,4489,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9982,15474,4490,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9983,15475,4491,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9984,15476,4492,"I really like this site. Nice features #saidnooneever"
9985,15477,4493,"If cats could talk, they would probably always be correcting your grammar."
9986,15478,4494,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9987,15479,4495,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9988,15480,4496,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9989,15481,4497,"If cats could talk, they would probably always be correcting your grammar."
9990,15482,4498,"I really like this site. Nice features #saidnooneever"
9991,15483,4499,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9992,15484,4500,"If cats could talk, they would probably always be correcting your grammar."
9993,15485,4501,"At any given time my wallet is worth more than its contents."
9994,15486,4502,"We all have to make sacrifices. I think we should start with you."
9995,15487,4503,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9996,15488,4504,"We all have to make sacrifices. I think we should start with you."
9997,15489,4505,"My weakness is that I care too much. Also, spalling"
9998,15490,4506,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9999,15491,4507,"My weakness is that I care too much. Also, spalling"
10000,15492,4508,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
10001,15493,4509,"My weakness is that I care too much. Also, spalling"
10002,15494,4510,"At any given time my wallet is worth more than its contents."
10003,15495,4511,"If cats could talk, they would probably always be correcting your grammar."
10004,15496,4512,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
10005,15497,4513,"I really like this site. Nice features #saidnooneever"
10006,15498,4514,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
10007,15499,4515,"We all have to make sacrifices. I think we should start with you."
10008,15500,4516,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
10009,15501,4517,"Why are there no Knock Knock jokes about America? Because Freedom rings."
10010,15502,4518,"At any given time my wallet is worth more than its contents."
10011,15503,4519,"I really like this site. Nice features #saidnooneever"
10012,15504,4520,"We all have to make sacrifices. I think we should start with you."
10013,15505,4521,"I really like this site. Nice features #saidnooneever"
10014,15506,4522,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
10015,15507,4523,"I really like this site. Nice features #saidnooneever"
10016,15508,4524,"Why are there no Knock Knock jokes about America? Because Freedom rings."
10017,15509,4525,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
10018,15510,4526,"If cats could talk, they would probably always be correcting your grammar."
10019,15511,4527,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
10020,15512,4528,"I really like this site. Nice features #saidnooneever"
10021,15513,4529,"My weakness is that I care too much. Also, spalling"
10022,15514,4530,"I really like this site. Nice features #saidnooneever"
10023,15515,4531,"My weakness is that I care too much. Also, spalling"
10024,15516,4532,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
10025,15517,4533,"At any given time my wallet is worth more than its contents."
