statusId,userId,status
4847,4847,"We all have to make sacrifices. I think we should start with you."
4848,4848,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4849,4849,"At any given time my wallet is worth more than its contents."
4850,4850,"At any given time my wallet is worth more than its contents."
4851,4851,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4852,4852,"We all have to make sacrifices. I think we should start with you."
4853,4853,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4854,4854,"My weakness is that I care too much. Also, spalling"
4855,4855,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4856,4856,"We all have to make sacrifices. I think we should start with you."
4857,4857,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4858,4858,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4859,4859,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4860,4860,"Your choices today are: live your life now or live with regret later."
4861,4861,"I really like this site. Nice features #saidnooneever"
4862,4862,"My weakness is that I care too much. Also, spalling"
4863,4863,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4864,4864,"At any given time my wallet is worth more than its contents."
4865,4865,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4866,4866,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4867,4867,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4868,4868,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4869,4869,"We all have to make sacrifices. I think we should start with you."
4870,4870,"Your choices today are: live your life now or live with regret later."
4871,4871,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4872,4872,"I really like this site. Nice features #saidnooneever"
4873,4873,"We all have to make sacrifices. I think we should start with you."
4874,4874,"Your choices today are: live your life now or live with regret later."
4875,4875,"At any given time my wallet is worth more than its contents."
4876,4876,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4877,4877,"Your choices today are: live your life now or live with regret later."
4878,4878,"At any given time my wallet is worth more than its contents."
4879,4879,"If cats could talk, they would probably always be correcting your grammar."
4880,4880,"At any given time my wallet is worth more than its contents."
4881,4881,"If cats could talk, they would probably always be correcting your grammar."
4882,4882,"I really like this site. Nice features #saidnooneever"
4883,4883,"At any given time my wallet is worth more than its contents."
4884,4884,"At any given time my wallet is worth more than its contents."
4885,4885,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4886,4886,"If cats could talk, they would probably always be correcting your grammar."
4887,4887,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4888,4888,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4889,4889,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4890,4890,"My weakness is that I care too much. Also, spalling"
4891,4891,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4892,4892,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4893,4893,"I really like this site. Nice features #saidnooneever"
4894,4894,"At any given time my wallet is worth more than its contents."
4895,4895,"We all have to make sacrifices. I think we should start with you."
4896,4896,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4897,4897,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4898,4898,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4899,4899,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4900,4900,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4901,4901,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4902,4902,"We all have to make sacrifices. I think we should start with you."
4903,4903,"My weakness is that I care too much. Also, spalling"
4904,4904,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4905,4905,"Your choices today are: live your life now or live with regret later."
4906,4906,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4907,4907,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4908,4908,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4909,4909,"Your choices today are: live your life now or live with regret later."
4910,4910,"We all have to make sacrifices. I think we should start with you."
4911,4911,"We all have to make sacrifices. I think we should start with you."
4912,4912,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4913,4913,"At any given time my wallet is worth more than its contents."
4914,4914,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4915,4915,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4916,4916,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4917,4917,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4918,4918,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
