lastStatusId,statusId,userId,status
4804,10296,4804,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4805,10297,4805,"If cats could talk, they would probably always be correcting your grammar."
4806,10298,4806,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4807,10299,4807,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4808,10300,4808,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4809,10301,4809,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4810,10302,4810,"We all have to make sacrifices. I think we should start with you."
4811,10303,4811,"I really like this site. Nice features #saidnooneever"
4812,10304,4812,"At any given time my wallet is worth more than its contents."
4813,10305,4813,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4814,10306,4814,"My weakness is that I care too much. Also, spalling"
4815,10307,4815,"We all have to make sacrifices. I think we should start with you."
4816,10308,4816,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4817,10309,4817,"At any given time my wallet is worth more than its contents."
4818,10310,4818,"If cats could talk, they would probably always be correcting your grammar."
4819,10311,4819,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4820,10312,4820,"I really like this site. Nice features #saidnooneever"
4821,10313,4821,"At any given time my wallet is worth more than its contents."
4822,10314,4822,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4823,10315,4823,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4824,10316,4824,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4825,10317,4825,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4826,10318,4826,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4827,10319,4827,"I really like this site. Nice features #saidnooneever"
4828,10320,4828,"My weakness is that I care too much. Also, spalling"
4829,10321,4829,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4830,10322,4830,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4831,10323,4831,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4832,10324,4832,"At any given time my wallet is worth more than its contents."
4833,10325,4833,"My weakness is that I care too much. Also, spalling"
4834,10326,4834,"My weakness is that I care too much. Also, spalling"
4835,10327,4835,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4836,10328,4836,"We all have to make sacrifices. I think we should start with you."
4837,10329,4837,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4838,10330,4838,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4839,10331,4839,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4840,10332,4840,"I really like this site. Nice features #saidnooneever"
4841,10333,4841,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4842,10334,4842,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4843,10335,4843,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4844,10336,4844,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4845,10337,4845,"If cats could talk, they would probably always be correcting your grammar."
4846,10338,4846,"If cats could talk, they would probably always be correcting your grammar."
4847,10339,4847,"My weakness is that I care too much. Also, spalling"
4848,10340,4848,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4849,10341,4849,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4850,10342,4850,"I really like this site. Nice features #saidnooneever"
4851,10343,4851,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4852,10344,4852,"We all have to make sacrifices. I think we should start with you."
4853,10345,4853,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4854,10346,4854,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4855,10347,4855,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4856,10348,4856,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4857,10349,4857,"I really like this site. Nice features #saidnooneever"
4858,10350,4858,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4859,10351,4859,"Your choices today are: live your life now or live with regret later."
4860,10352,4860,"We all have to make sacrifices. I think we should start with you."
4861,10353,4861,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4862,10354,4862,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4863,10355,4863,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4864,10356,4864,"I really like this site. Nice features #saidnooneever"
4865,10357,4865,"At any given time my wallet is worth more than its contents."
4866,10358,4866,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4867,10359,4867,"I really like this site. Nice features #saidnooneever"
4868,10360,4868,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4869,10361,4869,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4870,10362,4870,"Your choices today are: live your life now or live with regret later."
4871,10363,4871,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4872,10364,4872,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4873,10365,4873,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4874,10366,4874,"We all have to make sacrifices. I think we should start with you."
4875,10367,4875,"Your choices today are: live your life now or live with regret later."
4876,10368,4876,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4877,10369,4877,"If cats could talk, they would probably always be correcting your grammar."
4878,10370,4878,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4879,10371,4879,"Your choices today are: live your life now or live with regret later."
4880,10372,4880,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4881,10373,4881,"My weakness is that I care too much. Also, spalling"
4882,10374,4882,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4883,10375,4883,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
